0.22309,0.38173
0.06626,0.19154
0.45449,0.08442
0.25477,0.37619
0.03039,0.87383
0.42136,0.53691
0.80189,0.81892
0.42119,0.64923
0.25337,0.34733
0.30343,0.11229
0.70679,0.21601
0.09895,0.36930
0.50227,0.03954
0.94357,0.18588
0.68229,0.83089
0.90968,0.01726
0.00657,0.84178
0.72478,0.78028
0.22302,0.04638
0.27574,0.49571
0.49507,0.02651
0.96104,0.59246
0.87627,0.41399
0.84157,0.25159
0.61241,0.82342
0.13838,0.90742
0.73989,0.88259
0.66634,0.14730
0.18669,0.56043
0.28766,0.43325
0.46827,0.85414
0.75835,0.93745
0.10952,0.18419
0.10290,0.71873
0.03391,0.70283
0.34290,0.63042
0.68142,0.46951
0.73154,0.99683
0.96645,0.59136
0.99791,0.55916
0.93733,0.19091
0.91147,0.93405
0.09254,0.18157
0.78373,0.92535
0.55177,0.59163
0.87514,0.17676
0.58577,0.31548
0.03047,0.47118
0.88097,0.26992
0.73834,0.21746
0.07650,0.67273
0.29027,0.46957
0.02694,0.79162
0.13088,0.73509
0.23155,0.33788
0.67709,0.37125
0.00023,0.54063
0.57537,0.51874
0.12576,0.01895
0.51815,0.95086
0.73060,0.75213
0.41852,0.07693
0.99234,0.38819
0.79186,0.27185
0.21622,0.36160
0.52091,0.17626
0.42454,0.97901
0.22915,0.78409
0.19480,0.56068
0.65899,0.25731
0.04517,0.99464
0.69606,0.43776
0.96670,0.75614
0.01946,0.38815
0.01202,0.46257
0.97869,0.89816
0.02268,0.58695
0.35152,0.00176
0.52643,0.94165
0.82077,0.93073
0.59090,0.97495
0.86125,0.97848
0.37224,0.99166
0.58427,0.64129
0.40316,0.67136
0.81723,0.00731
0.85173,0.14596
0.77777,0.05314
0.21103,0.49821
0.91494,0.93113
0.98503,0.46988
0.59995,0.25372
0.99064,0.70037
0.91969,0.03759
0.79346,0.58953
0.33766,0.23574
0.36555,0.95604
0.24288,0.31294
0.97869,0.82350
0.16069,0.98909
0.65627,0.21842
0.57864,0.30335
0.30916,0.65333
0.05520,0.02901
0.32501,0.70529
0.41892,0.02080
0.27850,0.18798
0.83722,0.17766
0.65883,0.88100
0.55025,0.62887
0.95844,0.17528
0.48784,0.90540
0.75516,0.43050
0.71289,0.50138
0.49057,0.98696
0.22085,0.33937
0.02449,0.55437
0.74631,0.59283
0.67676,0.27926
0.59370,0.40960
0.06655,0.83518
0.48841,0.78499
0.40159,0.59078
0.21450,0.10155
0.83953,0.09624
0.24011,0.77899
0.85021,0.72712
0.97341,0.21022
0.48388,0.07935
0.11263,0.50719
0.86949,0.33154
0.04046,0.57144
0.95391,0.88473
0.85186,0.34562
0.89651,0.62116
0.69025,0.98137
0.36816,0.25037
0.37474,0.23160
0.61876,0.70461
0.82384,0.94525
0.35289,0.26273
0.79076,0.59447
0.57422,0.72972
0.89543,0.25356
0.38100,0.88772
0.91562,0.21249
0.64944,0.61975
0.32540,0.54344
0.88958,0.18743
0.95068,0.22485
0.40768,0.04448
0.43058,0.49758
0.76811,0.66289
0.20521,0.17667
0.40847,0.64944
0.96244,0.25355
0.92436,0.80415
0.40172,0.36319
0.43868,0.29102
0.36556,0.23377
0.69528,0.65241
0.69843,0.80830
0.42092,0.38977
0.26607,0.39501
0.88222,0.95266
0.38559,0.88717
0.56451,0.00181
0.59091,0.19760
0.86589,0.89692
0.18402,0.50491
0.14602,0.91317
0.92869,0.38158
0.72346,0.62328
0.34408,0.73886
0.31863,0.70678
0.99014,0.08924
0.79327,0.16560
0.87975,0.39379
0.59233,0.55825
0.19515,0.67187
0.82525,0.85351
0.84260,0.96762
0.43474,0.60268
0.16568,0.48048
0.50021,0.04695
0.80605,0.44428
0.97350,0.02960
0.44012,0.43557
0.08887,0.80758
0.18290,0.78032
0.09520,0.41355
0.70123,0.32150
0.25450,0.45906
0.55242,0.43420
0.91145,0.38855
0.66318,0.48602
0.61339,0.91798
0.50046,0.24413
0.24461,0.26199
0.25237,0.81398
0.25433,0.87666
0.18019,0.51259
0.46741,0.07219
0.72608,0.31978
0.56085,0.08476
0.29820,0.73365
0.45770,0.13288
0.92592,0.73771
0.72973,0.15098
0.73576,0.22042
0.69343,0.34866
0.40953,0.47538
0.41435,0.56532
0.87729,0.29743
0.69689,0.38595
0.50478,0.64378
0.56267,0.53601
0.96379,0.25918
0.66033,0.30434
0.68783,0.34261
0.30637,0.87288
0.18739,0.61419
0.63009,0.64094
0.02792,0.53485
0.49395,0.70005
0.70496,0.76303
0.47461,0.24277
0.71361,0.64788
0.94507,0.99105
0.57648,0.27920
0.74677,0.55273
0.61725,0.78340
0.33773,0.93386
0.61792,0.10274
0.06775,0.50884
0.55202,0.99781
0.03044,0.00157
0.27073,0.80182
0.43338,0.01139
0.05078,0.06655
0.88970,0.62242
0.61185,0.34176
0.45068,0.65226
0.47343,0.96748
0.35716,0.64968
0.78918,0.26299
0.34641,0.99766
0.73707,0.84393
0.74284,0.75135
0.87667,0.43784
0.43129,0.73693
0.84105,0.78718
0.71291,0.78478
0.86228,0.24323
0.80576,0.00664
0.42835,0.48276
0.39130,0.27538
0.07715,0.71602
0.45022,0.52674
0.77083,0.33202
0.88599,0.50773
0.91236,0.39114
0.35754,0.18986
0.74984,0.87789
0.30921,0.33164
0.98090,0.45445
0.71543,0.79553
0.25778,0.82739
0.26107,0.65538
0.22236,0.28297
0.31681,0.83088
0.98598,0.50839
0.76418,0.88850
0.93368,0.40830
0.86207,0.28147
0.00359,0.33564
0.45240,0.79831
0.80511,0.21348
0.80265,0.85349
0.60897,0.48426
0.59010,0.68999
0.28570,0.13198
0.80064,0.31068
0.57827,0.60694
0.63025,0.37461
0.91890,0.01825
0.50517,0.00710
0.07546,0.74468
0.58212,0.79068
0.65934,0.07386
0.09505,0.09881
0.91741,0.35387
0.65265,0.16579
0.12054,0.03542
0.77688,0.72370
0.70145,0.15699
0.84118,0.19575
0.21878,0.91866
0.51303,0.63371
0.29130,0.83581
0.09085,0.95677
0.86993,0.77997
0.59773,0.52849
0.08325,0.33989
0.77915,0.74341
0.72997,0.18034
0.52824,0.11373
0.29975,0.68296
0.68684,0.14468
0.71341,0.72096
0.41523,0.60711
0.77114,0.93855
0.33368,0.58369
0.64356,0.61047
0.59619,0.70688
0.74488,0.73536
0.31436,0.77223
0.94911,0.41250
0.76603,0.64772
0.60223,0.28744
0.72587,0.50330
0.01573,0.96987
0.07749,0.74449
0.11521,0.05014
0.47177,0.80302
0.02058,0.39027
0.67923,0.53659
0.33522,0.73925
0.45067,0.20299
0.25041,0.15290
0.27640,0.95635
0.38623,0.10161
0.94090,0.92565
0.26219,0.44859
0.62028,0.71285
0.24952,0.17432
0.84062,0.79482
0.98439,0.70831
0.98831,0.59201
0.67598,0.40193
0.24528,0.10292
0.48280,0.98345
0.85872,0.00713
0.89440,0.18815
0.47226,0.02450
0.78141,0.51886
0.09741,0.37937
0.45727,0.57835
0.01650,0.35755
0.47623,0.21419
0.24733,0.77184
0.85157,0.88764
0.84630,0.49910
0.66954,0.89876
0.27469,0.53369
0.05288,0.82192
0.58970,0.34584
0.51513,0.56998
0.78827,0.68336
0.22615,0.44920
0.64524,0.76920
0.52459,0.54417
0.31621,0.75538
0.89152,0.46244
0.16366,0.81017
0.35583,0.56658
0.74032,0.11579
0.27379,0.58628
0.07699,0.01951
0.22190,0.44729
0.23174,0.61029
0.64489,0.14612
0.18526,0.94902
0.97505,0.89602
0.46734,0.34969
0.61956,0.87996
0.87653,0.50472
0.45023,0.81710
0.39000,0.71830
0.43196,0.48966
0.36906,0.81043
0.19861,0.52495
0.67100,0.87723
0.25176,0.82325
0.08013,0.51513
0.95666,0.17907
0.23529,0.59166
0.35916,0.22464
0.32445,0.58460
0.86328,0.03189
0.36570,0.57642
0.73964,0.62051
0.00523,0.95005
0.89104,0.75115
0.69359,0.85886
0.95185,0.98004
0.25112,0.54392
0.48118,0.21174
0.26860,0.90317
0.70104,0.64242
0.86856,0.38613
0.40712,0.60130
0.81012,0.63894
0.12617,0.55539
0.11858,0.17163
0.50952,0.00831
0.13857,0.33789
0.77325,0.32440
0.21929,0.45216
0.68484,0.79467
0.63204,0.39554
0.38552,0.53250
0.39004,0.59529
0.23906,0.03144
0.26700,0.64222
0.65650,0.34907
0.28334,0.50347
0.96749,0.39692
0.86832,0.51636
0.86186,0.17171
0.94094,0.42234
0.61220,0.97428
0.14598,0.33768
0.92013,0.17717
0.63271,0.54905
0.51742,0.21108
0.00634,0.66887
0.57509,0.97102
0.07362,0.03216
0.26183,0.84703
0.60778,0.58233
0.62005,0.46043
0.66255,0.91071
0.49348,0.13000
0.08392,0.68907
0.56448,0.68494
0.54572,0.34789
0.06697,0.10788
0.34314,0.44587
0.86975,0.87645
0.87737,0.35249
0.61438,0.15929
0.04807,0.27182
0.69572,0.35334
0.37456,0.01121
0.61755,0.83549
0.06065,0.15626
0.86296,0.37145
0.29201,0.96882
0.84028,0.15268
0.23246,0.90774
0.27575,0.62311
0.16129,0.26659
0.08467,0.40125
0.19382,0.97407
0.50943,0.60377
0.80504,0.03935
0.88849,0.78114
0.73817,0.96961
0.73994,0.99520
0.18151,0.44429
0.47362,0.51528
0.19276,0.94608
0.58822,0.41491
0.40709,0.15877
0.05747,0.15016
0.78966,0.17776
0.19674,0.14245
0.09457,0.44920
0.60589,0.16365
0.36671,0.75277
0.69367,0.68504
0.51381,0.40225
0.40197,0.95492
0.18915,0.29224
0.56823,0.85261
0.90296,0.52430
0.86180,0.18476
0.19216,0.72529
0.23672,0.81286
0.05133,0.38516
0.23591,0.32927
0.84756,0.08424
0.33484,0.11133
0.59496,0.71220
0.78060,0.63112
0.64294,0.70151
0.11425,0.17639
0.59027,0.49908
0.01167,0.68992
0.94401,0.60202
0.27002,0.16219
0.81709,0.16403
0.20221,0.53210
0.79688,0.80012
0.51580,0.24539
0.70404,0.08447
0.08566,0.16630
0.04935,0.60998
0.51974,0.17283
0.70626,0.67756
0.96332,0.94974
0.05062,0.61308
0.42428,0.69855
0.03450,0.26027
0.22550,0.86750
0.70946,0.36709
0.86248,0.69578
0.30294,0.62468
0.53923,0.93023
0.20779,0.72468
0.53988,0.66420
0.78343,0.55311
0.34865,0.31745
0.00668,0.65338
0.97169,0.02447
0.12783,0.80723
0.87247,0.47782
0.74935,0.51465
0.57988,0.43257
0.90529,0.97105
0.65428,0.01731
0.37249,0.76092
0.36706,0.12331
0.77879,0.29413
0.35733,0.47614
0.04542,0.20469
0.33166,0.76841
0.46667,0.74117
0.97429,0.88639
0.38855,0.44110
0.73621,0.32826
0.70013,0.39403
0.21360,0.13948
0.39573,0.55711
0.51329,0.05016
0.08769,0.85035
0.87017,0.40380
0.59958,0.31209
0.66488,0.47300
0.87624,0.55422
0.74625,0.14698
0.64833,0.65248
0.87160,0.79562
0.32980,0.48530
0.96630,0.11151
0.51253,0.39246
0.39808,0.68702
0.04242,0.00808
0.65634,0.66282
0.69610,0.61374
0.52276,0.63588
0.95395,0.14666
0.03210,0.87747
0.20008,0.93787
0.76145,0.18064
0.21428,0.17545
0.71263,0.73346
0.17128,0.45837
0.37147,0.14371
0.30703,0.54824
0.96781,0.27510
0.05925,0.56314
0.51860,0.87612
0.23477,0.73428
0.58261,0.46119
0.67182,0.51176
0.57297,0.63622
0.22776,0.90597
0.86711,0.46782
0.34802,0.31518
0.15785,0.69319
0.42717,0.12224
0.30724,0.32241
0.93259,0.04065
0.35854,0.48677
0.74685,0.29802
0.08416,0.09679
0.96037,0.26740
0.97374,0.26030
0.86425,0.46948
0.13366,0.12314
0.53605,0.62206
0.96328,0.63860
0.29578,0.26378
0.41628,0.20621
0.16866,0.58910
0.42696,0.69310
0.79630,0.79488
0.27974,0.36774
0.41254,0.30539
0.11472,0.26721
0.48553,0.02894
0.97713,0.07763
0.11754,0.46971
0.01811,0.25416
0.62406,0.59797
0.41983,0.09069
0.97430,0.79036
0.90038,0.40350
0.48959,0.80835
0.89401,0.97645
0.89704,0.24587
0.73353,0.18107
0.76181,0.64315
0.26172,0.22169
0.79367,0.25102
0.23949,0.23812
0.33061,0.69606
0.54615,0.59136
0.37442,0.69743
0.70165,0.07047
0.86022,0.47257
0.83523,0.44700
0.52479,0.78868
0.02347,0.52978
0.37159,0.02236
0.52511,0.22484
0.40447,0.09833
0.73384,0.34655
0.32640,0.40435
0.47370,0.87522
0.67344,0.70010
0.99775,0.06076
0.27667,0.63361
0.91211,0.34221
0.20975,0.08058
0.73008,0.43663
0.51208,0.74299
0.55155,0.67826
0.42139,0.18461
0.69928,0.40113
0.49306,0.26606
0.14273,0.71721
0.39360,0.65667
0.51008,0.45742
0.76753,0.54031
0.04907,0.52273
0.12319,0.61361
0.96998,0.24727
0.79040,0.49820
0.96507,0.29722
0.22574,0.51923
0.79509,0.26859
0.02751,0.06285
0.24979,0.62761
0.95728,0.12442
0.28906,0.12771
0.80129,0.43563
0.92410,0.17134
0.08695,0.60309
0.85859,0.82944
0.85094,0.39424
0.94255,0.68447
0.36067,0.23533
0.72328,0.03373
0.06514,0.80473
0.44442,0.48646
0.88747,0.25373
0.93325,0.92118
0.34263,0.20196
0.28520,0.66424
0.27185,0.36892
0.67347,0.47739
0.50425,0.63699
0.79143,0.09644
0.05997,0.02984
0.64757,0.63303
0.01801,0.92852
0.33763,0.38026
0.70853,0.99632
0.93507,0.01211
0.57844,0.45753
0.71037,0.14330
0.36873,0.96961
0.56528,0.60805
0.45091,0.16678
0.11804,0.67038
0.28975,0.65461
0.33711,0.70133
0.75578,0.13694
0.80033,0.96272
0.84077,0.22377
0.01284,0.23590
0.29361,0.29013
0.69773,0.17542
0.15717,0.94649
0.41405,0.76659
0.81153,0.08223
0.68599,0.92274
0.99559,0.43240
0.98332,0.34611
0.56809,0.94903
0.69374,0.84297
0.71947,0.98024
0.17068,0.21321
0.16581,0.24854
0.09183,0.39048
0.87161,0.71197
0.91921,0.06752
0.77719,0.18035
0.22924,0.36478
0.96179,0.64640
0.76011,0.58248
0.12263,0.11191
0.00176,0.58407
0.75111,0.86397
0.16122,0.30269
0.84438,0.96561
0.89924,0.17935
0.32576,0.11112
0.49768,0.23351
0.81095,0.20454
0.81681,0.31006
0.98803,0.87100
0.71772,0.45646
0.92036,0.45586
0.79217,0.69252
0.84420,0.09398
0.53533,0.05980
0.27134,0.03614
0.62530,0.16181
0.82998,0.44713
0.66896,0.84656
0.60117,0.29358
0.18043,0.90416
0.40799,0.82220
0.23006,0.18042
0.85705,0.38772
0.35657,0.23650
0.04252,0.71748
0.49414,0.98120
0.07325,0.96998
0.01092,0.18577
0.04566,0.19568
0.56328,0.58902
0.80457,0.67703
0.77389,0.42278
0.88592,0.89121
0.71053,0.01146
0.81513,0.88713
0.44765,0.24262
0.85009,0.05860
0.04067,0.76822
0.01505,0.97656
0.81866,0.74658
0.75576,0.11533
0.26172,0.97855
0.64223,0.69334
0.66934,0.59840
0.02883,0.93986
0.48026,0.17982
0.69733,0.68676
0.22038,0.22678
0.83104,0.05461
0.04814,0.06095
0.04247,0.73457
0.03553,0.04119
0.21147,0.06545
0.37968,0.76021
0.67316,0.40328
0.57070,0.90027
0.16652,0.88970
0.88978,0.03463
0.08940,0.46765
0.67690,0.12106
0.19690,0.96687
0.10858,0.66185
0.43220,0.30608
0.54315,0.34170
0.49357,0.89986
0.18207,0.09980
0.26337,0.40159
0.74792,0.60640
0.26693,0.61025
0.38286,0.57734
0.25130,0.03704
0.65886,0.53897
0.08872,0.40081
0.12466,0.75278
0.70393,0.26719
0.74267,0.12275
0.15782,0.55216
0.59090,0.89252
0.52561,0.11201
0.10097,0.48813
0.83776,0.89696
0.27931,0.80192
0.68201,0.91013
0.81354,0.35074
0.16429,0.84412
0.72510,0.81815
0.10863,0.91985
0.65188,0.52214
0.56759,0.19615
0.65772,0.16136
0.52218,0.34871
0.21574,0.18677
0.97300,0.24295
0.38825,0.07163
0.73080,0.44133
0.74488,0.31470
0.07169,0.77289
0.83215,0.56402
0.40233,0.70441
0.20895,0.00314
0.88388,0.50151
0.78155,0.54248
0.11230,0.60147
0.95469,0.07424
0.42975,0.63125
0.31084,0.00840
0.33932,0.12553
0.67199,0.43041
0.74537,0.70185
0.78889,0.73387
0.78167,0.02423
0.49277,0.23747
0.73568,0.02657
0.84114,0.95717
0.71268,0.85456
0.11558,0.68216
0.98868,0.63447
0.92984,0.78320
0.60750,0.17855
0.36146,0.07632
0.63522,0.07505
0.79171,0.47665
0.69058,0.25941
0.43041,0.49007
0.19101,0.45475
0.94918,0.34733
0.04184,0.11520
0.19977,0.42030
0.16593,0.61015
0.16024,0.16189
0.94141,0.96377
0.19398,0.27215
0.71846,0.84583
0.31926,0.66893
0.20152,0.45402
0.73564,0.03951
0.52706,0.97544
0.60723,0.07914
0.54659,0.77979
0.31054,0.64531
0.20870,0.81358
0.33616,0.84924
0.66609,0.47908
0.16801,0.99739
0.82146,0.60654
0.06085,0.98450
0.15439,0.69350
0.91979,0.54985
0.99043,0.54922
0.95035,0.27651
0.62906,0.30981
0.32553,0.08374
0.69423,0.40734
0.18552,0.29398
0.72024,0.26924
0.27209,0.66017
0.74651,0.00576
0.47920,0.31244
0.14446,0.82615
0.13905,0.27806
0.53994,0.66597
0.64187,0.05090
0.86962,0.51321
0.23875,0.38219
0.56696,0.68676
0.82256,0.65660
0.32803,0.42788
0.36256,0.30703
0.61017,0.21557
0.46318,0.94601
0.14504,0.25456
0.72630,0.11531
0.09289,0.32921
0.77502,0.18901
0.81479,0.74390
0.28320,0.52594
0.85175,0.77593
0.78499,0.34421
0.81159,0.63743
0.26592,0.33128
0.17095,0.17429
0.91217,0.15812
0.24847,0.23478
0.53427,0.29662
0.35230,0.01190
0.54794,0.86079
0.74615,0.47984
0.19661,0.98239
0.61166,0.50518
0.31293,0.50657
